Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),Unnamed: 32,X (Rot),Y (Rot),X (Target),Y (Target),X_offset,Y_offset
2025-07-03,14:12:52.929,0.0004836263833567,-33.15302276611328,,,,,,19.484230041503903,,,,,,6.874317169189453,22.88840675354004,192.50900268554688,10.428141593933104,224.98960876464844,72.63816833496094,-0.2658244967460632,-11.974178314208984,0,10,0,0,2025-07-03T18:12:52.929Z,180.7899932861328,76.68000030517578,0.4129999876022339,-0.3009999990463257,,-0.18703109775788598,-13.318710282368468,-12.464053460775553,-12.18345217733838,13.052577215505515,1.270762405663211
2025-07-03,14:12:54.977,0.0004760432057082,-33.20424016316732,,,,,,19.484230041503903,,,,,,6.874318599700928,22.888404846191406,192.5090179443359,10.428160667419434,225.00975036621097,72.63339233398438,-0.2658734917640686,-11.97422695159912,0,10,0,0,2025-07-03T18:12:54.977Z,180.3699951171875,76.68000030517578,-0.0089999996125698,-0.3000000119209289,,-0.08759884129392582,-13.319716853201578,-12.471833931491032,-12.182401257220478,13.052577215505515,1.270762405663211
2025-07-03,14:12:58.048,0.0004809708043467,-33.204002380371094,,,,,,19.484230041503903,,,,,,6.874320983886719,22.88840103149414,192.509033203125,10.428189277648926,225.0399475097656,72.62623596191406,-0.2659469544887543,-11.974299430847168,0,10,0,0,2025-07-03T18:12:58.048Z,179.9499969482422,76.68000030517578,-0.4309999942779541,-0.3000000119209289,,0.011838649835084786,-13.319994528923122,-12.483497099415835,-12.180815544531173,13.052577215505515,1.270762405663211
2025-07-03,14:13:00.097,0.0004768740618601,-33.20796203613281,,,,,,19.484230041503903,,,,,,6.87432336807251,22.888399124145508,192.5090484619141,10.428217887878418,225.0701141357422,72.61907196044922,-0.2660204172134399,-11.974371910095217,0,10,0,0,2025-07-03T18:13:00.097Z,179.52999877929688,76.68000030517578,-0.8539999723434448,-0.3000000119209289,,0.1112754335148806,-13.319543292103608,-12.495161072401785,-12.179232864798738,13.052577215505515,1.270762405663211
2025-07-03,14:13:02.145,0.0004766712372656,-33.22400410970052,,,,,,19.484230041503903,,,,,,6.874324798583984,22.88839530944824,192.50906372070312,10.428236961364746,225.0902099609375,72.61429595947266,-0.2660694122314453,-11.974419593811035,0,10,0,0,2025-07-03T18:13:02.145Z,179.10000610351562,76.68000030517578,-1.2760000228881836,-0.3009999990463257,,0.21307153190043923,-13.318326209937036,-12.502934719854867,-12.178176145066113,13.052577215505515,1.270762405663211
2025-07-03,14:13:04.193,0.0004559854860417,-33.278761545817055,,,,,,19.484230041503903,,,,,,6.874326705932617,22.88839340209961,192.50906372070312,10.428256034851074,225.11029052734375,72.60951232910156,-0.2661184072494507,-11.974467277526855,0,10,0,0,2025-07-03T18:13:04.193Z,178.67999267578125,76.68000030517578,-1.6979999542236328,-0.3030000030994415,,0.3124923148707351,-13.316399853647395,-12.510711512353767,-12.177124068034095,13.052577215505515,1.270762405663211
2025-07-03,14:13:06.240,0.0004799443704541,-33.252665201822914,,,,,,19.484230041503903,,,,,,6.874328136444092,22.888391494750977,192.5090789794922,10.428275108337402,225.13037109375,72.60472869873047,-0.2661673724651336,-11.974515914916992,0,10,0,0,2025-07-03T18:13:06.240Z,178.6699981689453,76.77999877929688,-1.7079999446868896,-0.2029999941587448,,0.31240782720287996,-13.216375101349115,-12.518489010145593,-12.17606807122134,13.052577215505515,1.270762405663211
2025-07-03,14:13:08.289,0.0004814818094018,-33.200164794921875,,,,,,19.484230041503903,,,,,,6.874329566955566,22.888389587402344,192.50909423828125,10.42829418182373,225.1504364013672,72.59994506835938,-0.2662163376808166,-11.974563598632812,0,10,0,0,2025-07-03T18:13:08.289Z,178.66000366210938,76.87999725341797,-1.718999981880188,-0.1030000001192092,,0.3122885370986066,-13.11635077072544,-12.526263997467213,-12.175011463497693,13.052577215505515,1.270762405663211
2025-07-03,14:13:10.336,0.0004775934503413,-33.1985969543457,,,,,,19.484230041503903,,,,,,6.874331474304199,22.88838768005371,192.5091094970703,10.42831325531006,225.1705017089844,72.59516143798828,-0.2662653028964996,-11.974611282348633,0,10,0,0,2025-07-03T18:13:10.336Z,178.64999389648438,76.9800033569336,-1.7300000190734863,-0.003000000026077,,0.31213781029311505,-13.016319160266026,-12.534039686803805,-12.173950938907375,13.052577215505515,1.270762405663211
2025-07-03,14:13:13.408,0.0004777078574988,-33.22079849243164,,,,,,19.484230041503903,,,,,,6.87433385848999,22.88838577270508,192.50912475585935,10.42834186553955,225.20057678222656,72.58798217773438,-0.2663387656211853,-11.97468376159668,0,10,0,0,2025-07-03T18:13:13.408Z,178.63999938964844,77.08000183105469,-1.7400000095367432,0.0970000028610229,,0.311948968925354,-12.916295699408407,-12.54570254626993,-12.172360402157011,13.052577215505515,1.270762405663211
2025-07-03,14:13:15.457,0.0004758436407428,-33.20576858520508,,,,,,19.484230041503903,,,,,,6.874335289001465,22.888383865356445,192.50912475585935,10.42836093902588,225.2206115722656,72.58319854736328,-0.2663877308368683,-11.974732398986816,0,10,0,0,2025-07-03T18:13:15.457Z,178.6300048828125,77.18000030517578,-1.7510000467300415,0.1969999969005584,,0.31172540711932706,-12.816272686561996,-12.553473558566333,-12.171296717985525,13.052577215505515,1.270762405663211
