Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),Unnamed: 32,X (Rot),Y (Rot),X (Target),Y (Target),X_offset,Y_offset
2025-06-27,10:44:18.914,0.0001814114802982,-37.407875061035156,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.88592529296875,43.25737762451172,15.509698867797852,25.64007568359375,0,10,0,0,2025-06-27T14:44:18.914Z,321.17999267578125,43.72999954223633,0.3000000119209289,0.449999988079071,,-33.23686158030673,34.26321798283313,-33.84018298248929,34.407038123000376,0.23691992389008476,0.4433759421563508
2025-06-27,10:44:33.477,0.0001825985818868,-37.392496744791664,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.88470458984375,43.225093841552734,15.509620666503906,25.639997482299805,0,10,0,0,2025-06-27T14:44:33.477Z,321.04998779296875,43.689998626708984,0.1500000059604644,0.449999988079071,,-33.34756926577566,34.21788394143579,-33.870805540840536,34.42715947302729,0.23691992389008476,0.4433759421563508
2025-06-27,10:44:39.687,0.0001825959188863,-37.3789316813151,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.88421630859375,43.21217727661133,15.50959014892578,25.63996696472168,0,10,0,0,2025-06-27T14:44:39.687Z,320.9100036621094,43.65999984741211,0.0,0.449999988079071,,-33.454560380515986,34.16028059177787,-33.883061724480385,34.43520763701229,0.23691992389008476,0.4433759421563508
2025-06-27,10:44:44.858,0.0001827851228881,-37.37677510579427,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.88385009765625,43.201416015625,15.509563446044922,25.63994026184082,0,10,0,0,2025-06-27T14:44:44.858Z,320.760009765625,43.650001525878906,-0.1500000059604644,0.449999988079071,,-33.548527259653774,34.08395416058181,-33.893251580385865,34.441934469916994,0.23691992389008476,0.4433759421563508
2025-06-27,10:44:50.054,0.0001834888535086,-37.36791737874349,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8834533691406,43.19065475463867,15.509536743164062,25.63991355895996,0,10,0,0,2025-06-27T14:44:50.054Z,320.5799865722656,43.650001525878906,-0.3000000119209289,0.449999988079071,,-33.6497976749922,33.984332942811356,-33.90346052435187,34.448643362059194,0.23691992389008476,0.4433759421563508
2025-06-27,10:44:55.246,0.000182645060704,-37.376468658447266,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8830871582031,43.179893493652344,15.509511947631836,25.639888763427734,0,10,0,0,2025-06-27T14:44:55.246Z,320.42999267578125,43.61000061035156,-0.449999988079071,0.449999988079071,,-33.77079454121613,33.92676480678666,-33.91365380972663,34.45536835369195,0.23691992389008476,0.4433759421563508
2025-06-27,10:45:02.461,0.0001841226476244,-37.350016276041664,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8825378417969,43.164825439453125,15.509474754333496,25.63985061645508,0,10,0,0,2025-06-27T14:45:02.461Z,320.4100036621094,43.470001220703125,-0.449999988079071,0.3000000119209289,,-33.91165963817674,34.005255182156574,-33.92795026987008,34.4647628315144,0.23691992389008476,0.4433759421563508
2025-06-27,10:45:07.662,0.0001849980326369,-37.329245249430336,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8821105957031,43.15190887451172,15.509443283081056,25.639820098876953,0,10,0,0,2025-06-27T14:45:07.662Z,320.44000244140625,43.33000183105469,-0.449999988079071,0.1500000059604644,,-34.02479091500474,34.111511636573944,-33.940183239700005,34.4728388370371,0.23691992389008476,0.4433759421563508
2025-06-27,10:45:13.831,0.0001848074462031,-37.33796310424805,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8816833496094,43.13899230957031,15.50941276550293,25.639789581298828,0,10,0,0,2025-06-27T14:45:13.831Z,320.42999267578125,43.15999984741211,-0.449999988079071,0.0,,-34.18857141474893,34.2144116576141,-33.952418678677915,34.48091352173971,0.23691992389008476,0.4433759421563508
2025-06-27,10:45:18.999,0.0001845438819145,-37.34555689493815,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8813171386719,43.128231048583984,15.50938606262207,25.63976287841797,0,10,0,0,2025-06-27T14:45:18.999Z,320.44000244140625,42.970001220703125,-0.449999988079071,-0.1500000059604644,,-34.360175008551025,34.341084582954984,-33.96262019878471,34.487634096892656,0.23691992389008476,0.4433759421563508
2025-06-27,10:45:24.211,0.0001843875506892,-37.33407719930013,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8809509277344,43.117469787597656,15.509361267089844,25.639738082885746,0,10,0,0,2025-06-27T14:45:24.211Z,320.42999267578125,42.81999969482422,-0.449999988079071,-0.3000000119209289,,-34.50611615872981,34.43080009627217,-33.97282343529029,34.4943537514369,0.23691992389008476,0.4433759421563508
2025-06-27,10:45:28.368,0.0001841811463236,-37.345069885253906,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.88067626953125,43.108856201171875,15.509340286254885,25.63971710205078,0,10,0,0,2025-06-27T14:45:28.368Z,320.44000244140625,42.720001220703125,-0.449999988079071,-0.449999988079071,,-34.5941602464095,34.49996979251063,-33.98098107778874,34.49974199105838,0.23691992389008476,0.4433759421563508
2025-06-27,10:45:46.019,0.0001930039579747,-37.144142150878906,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.87945556640625,43.07011032104492,15.509247779846191,25.639625549316406,0,10,0,0,2025-06-27T14:45:46.019Z,320.57000732421875,42.61000061035156,-0.3000000119209289,-0.449999988079071,,-34.6236095006095,34.64367354164464,-34.0176811761103,34.52398054106042,0.23691992389008476,0.4433759421563508
2025-06-27,10:45:54.276,0.0002161418960895,-36.72670237223307,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8789367675781,43.05289077758789,15.50920581817627,25.639583587646484,0,10,0,0,2025-06-27T14:45:54.276Z,320.7200012207031,42.599998474121094,-0.1500000059604644,-0.449999988079071,,-34.547518010678075,34.735182803644165,-34.03398514039279,34.534762165180034,0.23691992389008476,0.4433759421563508
2025-06-27,10:45:59.463,0.0002362190280109,-36.3588612874349,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8786315917969,43.0421257019043,15.509180068969728,25.639556884765625,0,10,0,0,2025-06-27T14:45:59.463Z,320.8399963378906,42.599998474121094,0.0,-0.449999988079071,,-34.47887660137493,34.8031715919154,-34.04416912719803,34.54151201336754,0.23691992389008476,0.4433759421563508
2025-06-27,10:46:05.660,0.0002461087424308,-36.09268315633138,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.878173828125,43.02705764770508,15.509143829345703,25.6395206451416,0,10,0,0,2025-06-27T14:46:05.660Z,321.0299987792969,42.59000015258789,0.1500000059604644,-0.449999988079071,,-34.37906812917891,34.91699922840756,-34.058444155976076,34.55094122613109,0.23691992389008476,0.4433759421563508
2025-06-27,10:46:10.815,0.0002323188382433,-36.278306325276695,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.87786865234375,43.01629257202149,15.50911808013916,25.639495849609375,0,10,0,0,2025-06-27T14:46:10.815Z,321.1600036621094,42.58000183105469,0.3000000119209289,-0.449999988079071,,-34.31337782470469,34.99677100493668,-34.06863225427154,34.557688894965025,0.23691992389008476,0.4433759421563508
2025-06-27,10:46:11.861,0.0002308992116013,-36.3259023030599,,,,,,2.7250540256500244,,,,,,23.38999938964844,58.814998626708984,111.80281829833984,-2.129568099975586,320.8778076171875,43.01414108276367,15.509113311767578,25.639490127563477,0,10,0,0,2025-06-27T14:46:11.861Z,321.1700134277344,42.58000183105469,0.449999988079071,-0.449999988079071,,-34.30758858379744,35.00241328149133,-34.070668659907355,34.55903733933498,0.23691992389008476,0.4433759421563508
